plan_key,supplier,plan_name,meter_type,tariff_variant,hour,unit_rate_c_kwh,unit_rate_eur_kwh,rate_type,standing_charge_urban,standing_charge_rural,standing_charge_nightstorage,standing_charge_period,standing_charge_includes_vat,vat_included,vat_rate,weekendfree_start_time,weekendfree_end_time,nightstorage_start,nightstorage_end,nightstorage_rate,welcome_bonus,currency,rate_unit,has_feed_in_tariff,feed_in_type,feed_in_rate_c_kwh,reversion_tariff_name,source_verified,human_verified,rate_notes,tariff_url,website_url,source_retrieved_at,created_at,last_checked_at
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,2,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,3,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,4,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,5,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,6,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,7,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,8,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,9,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,10,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,11,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,12,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,13,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,14,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,15,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,16,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,17,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,18,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,19,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,20,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,21,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,22,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
Energia | Standard Electricity | 24 Hour Meter | promo,Energia,Standard Electricity,24 Hour Meter,promo,23,30.71,0.3071,standard,265.01,265.01,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,Standard Tariff,True,True,Flat rate 30.71 c/kWh; 28% unit rate discount.,https://switchto.energia.ie/MyPlanDetails,https://www.energia.ie,2026-03-12,2026-03-12,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,0,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,1,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,2,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,3,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,4,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,5,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,6,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,7,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,8,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,9,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,10,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,11,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,12,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,13,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,14,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,15,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,16,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,17,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,18,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,19,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,20,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,21,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,22,37.22,0.3722,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Nightsaver | Day/Night Meter | standard,PrepayPower,Classic Pay Nightsaver,Day/Night Meter,standard,23,18.38,0.1838,day,456.29,539.99,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Day 08:00–23:00 (37.22c/kWh); Night 23:00–08:00 (18.38c/kWh); variable rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,0,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,1,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,2,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,3,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,4,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,5,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,6,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,7,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,8,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,9,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,10,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,11,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,12,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,13,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,14,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,15,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
PrepayPower | Classic Pay Standard 24hr | 24hr Meter | standard,PrepayPower,Classic Pay Standard 24hr,24hr Meter,standard,16,33.62,0.3362,day,342.69,447.84,,yearly,True,True,9,,,,,,,EUR,c/kWh,False,,,PrepayPower Standard Tariff,True,True,Classic Pay 24hr flat electricity rate.,https://www.prepaypower.ie/why-switch/pricing/rates,https://www.prepaypower.ie,2026-03-13,2026-03-13,2026-04-08
